Q,k,l,kappa
0.00022014141191776352,16.799999999999994,59.0,2.0
0.0003577979761838588,18.89999999999999,63.0,2.0
0.00014774747325507602,18.89999999999999,64.0,2.0
8.4575756721457e-5,20.99999999999999,69.0,2.0
0.0019032626070377514,27.999999999999982,72.0,2.0
0.0003380201986058566,28.69999999999998,72.0,2.0
0.003889646425357107,27.999999999999982,73.0,2.0
0.006770131244746149,27.299999999999983,73.0,2.0
0.006921676697760841,26.599999999999984,73.0,2.0
0.004249242381320784,25.899999999999984,73.0,2.0
0.004578737327487502,26.599999999999984,74.0,2.0
0.006656575690337619,27.299999999999983,74.0,2.0
0.0056350201451008065,27.999999999999982,74.0,2.0
0.0022247575532852774,25.899999999999984,74.0,2.0
0.0008816666577609429,25.199999999999985,74.0,2.0
0.002672181791190083,28.69999999999998,74.0,2.0
0.0006654040336827875,29.39999999999998,74.0,2.0
0.005805979739333538,27.999999999999982,75.0,2.0
0.004234494906722274,28.69999999999998,75.0,2.0
0.0017185252351664118,29.39999999999998,75.0,2.0
0.00451469692409397,27.299999999999983,75.0,2.0
0.002435242399644016,26.599999999999984,75.0,2.0
0.00039279797583032346,30.09999999999998,75.0,2.0
0.004758797931729314,28.69999999999998,76.0,2.0
0.004404818137325069,27.999999999999982,76.0,2.0
0.0010035959494586269,25.899999999999984,75.0,2.0
0.002959181788291093,29.39999999999998,76.0,2.0
0.0009725454447217632,30.09999999999998,76.0,2.0
0.0025046767423770027,27.999999999999982,77.0,2.0
0.0039093231928351195,28.69999999999998,77.0,2.0
0.003704010063595858,29.39999999999998,77.0,2.0
0.0019700504851510054,30.09999999999998,77.0,2.0
0.000570191913432405,30.79999999999998,77.0,2.0
0.0011872020082100807,27.299999999999983,77.0,2.0
0.002483080782999184,27.299999999999983,76.0,2.0
0.0010536767570335681,26.599999999999984,76.0,2.0
0.0011431515036045303,28.69999999999998,73.0,2.0
0.001938858566274156,25.199999999999985,73.0,2.0
0.000707474740328538,24.499999999999986,73.0,2.0
0.0002213434321076421,23.799999999999986,73.0,2.0
0.0006048282767189063,23.799999999999986,72.0,2.0
4.9545454044995416e-5,20.29999999999999,68.0,2.0
0.0004893636314205694,17.499999999999993,60.0,2.0
0.00010866666556902358,16.799999999999994,60.0,2.0
0.0016529696802730334,16.099999999999994,55.0,2.0
0.0011160504937772677,19.59999999999999,55.0,2.0
0.00015956565495388227,20.29999999999999,55.0,2.0
0.0005109292877683911,15.399999999999993,55.0,2.0
0.004472777732598205,16.099999999999994,53.0,2.0
0.006181717109275585,16.799999999999994,53.0,2.0
0.004546302984380778,17.499999999999993,53.0,2.0
0.0018431009914838283,18.199999999999992,53.0,2.0
0.0003861212082209979,18.89999999999999,53.0,2.0
4.365656521559025e-5,19.59999999999999,53.0,2.0
0.000514939388737986,18.199999999999992,52.0,2.0
0.0020844040193494545,17.499999999999993,52.0,2.0
0.004320343390703602,16.799999999999994,52.0,2.0
0.00474071712383114,16.099999999999994,52.0,2.0
0.003022787848254668,15.399999999999993,52.0,2.0
0.0037410100632221206,15.399999999999993,51.0,2.0
0.003925606020953475,16.099999999999994,51.0,2.0
0.002293606037438323,16.799999999999994,51.0,2.0
0.001865151496311601,14.699999999999994,51.0,2.0
0.0006745757507618611,17.499999999999993,51.0,2.0
7.439393864248546e-5,28.69999999999998,71.0,2.0
0.00018541413954127132,29.39999999999998,73.0,2.0
8.967676677094174e-5,30.09999999999998,74.0,2.0
0.00018633333145117847,23.099999999999987,72.0,2.0
3.863636324609734e-5,22.399999999999988,72.0,2.0
0.0003014040373595552,24.499999999999986,74.0,2.0
1.1606060488827672e-5,28.69999999999998,70.0,2.0
0.00012225252401765126,22.399999999999988,71.0,2.0
4.956565606499337e-5,18.89999999999999,65.0,2.0
1.8888888698092034e-5,20.29999999999999,69.0,2.0
0.00012853535223701664,20.29999999999999,67.0,2.0
3.593939357636976e-5,19.59999999999999,67.0,2.0
0.00039975757171962047,25.899999999999984,76.0,2.0
0.00017571716994225082,30.79999999999998,76.0,2.0
8.26868678516478e-5,31.49999999999998,77.0,2.0
0.0028598888600011225,30.09999999999998,78.0,2.0
0.001274606047731252,30.79999999999998,78.0,2.0
0.00029718181517998166,31.49999999999998,78.0,2.0
0.0033834444102682384,29.39999999999998,78.0,2.0
0.002164111089251403,29.39999999999998,79.0,2.0
0.0011515757459436794,28.69999999999998,79.0,2.0
0.002686939366798592,30.09999999999998,79.0,2.0
0.0018523535166428938,30.79999999999998,79.0,2.0
0.000467666661942761,27.999999999999982,79.0,2.0
0.0001570100994241404,27.299999999999983,79.0,2.0
5.081818130486686e-5,26.599999999999984,79.0,2.0
0.0021160807867062546,30.79999999999998,80.0,2.0
0.0019629595761317216,30.09999999999998,80.0,2.0
0.001160686856962759,29.39999999999998,80.0,2.0
0.0013072222090179575,31.49999999999998,80.0,2.0
0.0004087979756687073,32.19999999999998,80.0,2.0
0.0006793636295013775,31.49999999999998,79.0,2.0
0.00015535353378430774,32.19999999999998,79.0,2.0
1.558585842842567e-5,32.899999999999984,79.0,2.0
7.62222214523008e-5,32.899999999999984,80.0,2.0
0.000730343426966228,32.19999999999998,81.0,2.0
0.0014696060457615552,31.49999999999998,81.0,2.0
0.001653737357032956,30.79999999999998,81.0,2.0
0.001110414130197837,30.09999999999998,81.0,2.0
0.0004991818131395776,28.69999999999998,80.0,2.0
0.0005219999947272728,29.39999999999998,81.0,2.0
0.00022470706843730234,28.69999999999998,81.0,2.0
0.0025151918937859406,28.69999999999998,78.0,2.0
0.0013259090775160699,27.999999999999982,78.0,2.0
0.0005612020145333129,27.299999999999983,78.0,2.0
0.0002022828262395674,26.599999999999984,78.0,2.0
5.805050446413632e-5,25.899999999999984,78.0,2.0
1.3919191778594023e-5,25.899999999999984,79.0,2.0
0.0003899999960606061,25.199999999999985,75.0,2.0
0.0002011818161496786,27.999999999999982,80.0,2.0
7.437373662248751e-5,27.299999999999983,80.0,2.0
0.00012756565527711458,25.199999999999985,76.0,2.0
0.00010123232220977452,23.799999999999986,74.0,2.0
1.6535353368329766e-5,30.09999999999998,73.0,2.0
3.771717133619019e-5,29.39999999999998,72.0,2.0
4.4363635915518826e-5,30.79999999999998,75.0,2.0
0.0001282525239570452,24.499999999999986,75.0,2.0
0.00044056565211549845,26.599999999999984,77.0,2.0
0.00015048484696479953,25.899999999999984,77.0,2.0
3.834343395612693e-5,32.19999999999998,78.0,2.0
7.212121139271503e-6,33.59999999999999,80.0,2.0
0.0010585757468830734,32.19999999999998,82.0,2.0
0.0005004646414094481,32.899999999999984,82.0,2.0
0.0013333030168353232,31.49999999999998,82.0,2.0
0.0010195454442470156,30.79999999999998,82.0,2.0
0.0005280403987066626,30.09999999999998,82.0,2.0
0.0011782727153709827,32.19999999999998,83.0,2.0
0.0009243131219766351,31.49999999999998,83.0,2.0
0.0005814141355412714,30.79999999999998,83.0,2.0
0.000286555552661055,30.09999999999998,83.0,2.0
0.000782101002201,32.899999999999984,83.0,2.0
0.0002838787850113254,33.59999999999999,83.0,2.0
0.0008359999915555557,32.19999999999998,84.0,2.0
0.0009701212023220081,32.899999999999984,84.0,2.0
0.0005527070651241711,33.59999999999999,84.0,2.0
0.00016943434172288544,34.29999999999999,84.0,2.0
2.8525252237118666e-5,34.99999999999999,84.0,2.0
0.00048096969211141726,31.49999999999998,84.0,2.0
0.0008092828201082543,32.899999999999984,85.0,2.0
0.0006010707009992858,33.59999999999999,85.0,2.0
0.00030559595650913175,34.29999999999999,85.0,2.0
7.587878711233548e-5,34.99999999999999,85.0,2.0
1.1949494828792982e-5,35.699999999999996,85.0,2.0
0.00024041413898571578,30.79999999999998,84.0,2.0
0.00010269696865962658,30.09999999999998,84.0,2.0
3.632323195633099e-5,29.39999999999998,84.0,2.0
0.0005038181767291093,32.19999999999998,85.0,2.0
0.00023240403805652486,29.39999999999998,82.0,2.0
8.284848401163148e-5,28.69999999999998,82.0,2.0
2.707070679726559e-5,27.999999999999982,82.0,2.0
2.8818181527089077e-5,28.69999999999998,83.0,2.0
0.00011325252410856036,29.39999999999998,83.0,2.0
0.000191040402110703,32.899999999999984,81.0,2.0
2.672727245730028e-5,33.59999999999999,81.0,2.0
9.335353441057036e-5,18.199999999999992,63.0,2.0
4.818181769513316e-6,23.799999999999986,60.0,2.0
7.87575749620447e-5,17.499999999999993,62.0,2.0
3.968686828599123e-5,16.799999999999994,61.0,2.0
4.277777734567902e-5,16.099999999999994,59.0,2.0
0.00010317171612957863,14.699999999999994,55.0,2.0
8.742424154116928e-5,15.399999999999993,57.0,2.0
2.768686840720335e-5,15.399999999999993,58.0,2.0
9.747474649015408e-6,20.99999999999999,55.0,2.0
0.0002588181792038568,19.59999999999999,54.0,2.0
0.0006752626194417917,13.999999999999995,51.0,2.0
0.0011740403921814103,14.699999999999994,52.0,2.0
0.00032967676434669937,13.999999999999995,52.0,2.0
6.524242358340987e-5,18.89999999999999,52.0,2.0
0.0018732424053207839,15.399999999999993,53.0,2.0
0.0005543939337940007,14.699999999999994,53.0,2.0
0.00013067676635680035,13.999999999999995,53.0,2.0
2.334343410764208e-5,13.299999999999995,53.0,2.0
0.00017393939218243037,13.299999999999995,51.0,2.0
0.00026888888617283954,13.299999999999995,50.0,2.0
0.0009200807987870626,13.999999999999995,50.0,2.0
0.002242333310683502,14.699999999999994,50.0,2.0
0.002155646442872258,14.699999999999994,49.0,2.0
0.0012793030173807777,13.999999999999995,48.0,2.0
0.0013421818046244261,14.699999999999994,48.0,2.0
0.0007193232250573412,15.399999999999993,48.0,2.0
0.00017121211948270586,16.099999999999994,48.0,2.0
0.0007543838307637997,13.299999999999995,48.0,2.0
0.000295030300050199,12.599999999999996,48.0,2.0
0.0013663838245819816,13.999999999999995,49.0,2.0
0.000548737368194572,13.299999999999995,49.0,2.0
0.0017743333154107747,15.399999999999993,49.0,2.0
0.000807929284768391,16.099999999999994,49.0,2.0
0.00018016161434180188,16.799999999999994,49.0,2.0
0.00021316161400846854,15.399999999999993,47.0,2.0
0.0006374040339656159,14.699999999999994,47.0,2.0
0.0010239393835965718,13.999999999999995,47.0,2.0
3.063636332690542e-5,16.099999999999994,47.0,2.0
0.0008608383751430467,13.299999999999995,47.0,2.0
0.0007697373659622488,13.299999999999995,46.0,2.0
0.0005285555502166106,12.599999999999996,46.0,2.0
0.0002504848459546985,11.899999999999997,46.0,2.0
0.000596999993969697,13.999999999999995,46.0,2.0
0.0004042020161191716,12.599999999999996,47.0,2.0
0.00011926262505795328,11.899999999999997,47.0,2.0
0.0005375151460857056,13.299999999999995,45.0,2.0
0.00024693939144505665,13.999999999999995,45.0,2.0
6.528282762340578e-5,14.699999999999994,45.0,2.0
8.66666657912458e-6,15.399999999999993,45.0,2.0
0.0002419999975555556,14.699999999999994,46.0,2.0
4.927272677502296e-5,15.399999999999993,46.0,2.0
5.8282827694112856e-6,16.099999999999994,46.0,2.0
7.603030226232018e-5,11.199999999999998,46.0,2.0
1.2020201898785839e-5,10.499999999999998,46.0,2.0
0.00012694949366717683,11.199999999999998,45.0,2.0
0.00037878787496173864,11.899999999999997,45.0,2.0
0.0006148585796478932,12.599999999999996,45.0,2.0
0.00016723232154310785,11.199999999999998,44.0,2.0
0.00031088888574859713,11.899999999999997,44.0,2.0
0.0003692222184927049,12.599999999999996,44.0,2.0
0.00020570706862922154,13.299999999999995,44.0,2.0
0.00015814141254402614,12.599999999999996,43.0,2.0
5.728282770421386e-5,13.299999999999995,43.0,2.0
0.0002352323208562392,11.899999999999997,43.0,2.0
0.0001685151498129783,11.199999999999998,43.0,2.0
6.634343367329865e-5,10.499999999999998,43.0,2.0
0.00010490908984940313,10.499999999999998,42.0,2.0
0.00019152525059065403,11.199999999999998,42.0,2.0
0.00015764646305407612,11.899999999999997,42.0,2.0
6.791919123313948e-5,12.599999999999996,42.0,2.0
5.34848479445975e-5,10.499999999999998,44.0,2.0
6.483838318345067e-5,13.999999999999995,44.0,2.0
0.00010862626152902765,10.499999999999998,41.0,2.0
0.000102979796939598,11.199999999999998,41.0,2.0
5.1262625744821964e-5,9.799999999999999,41.0,2.0
5.755555497418631e-5,11.899999999999997,41.0,2.0
1.301010087868585e-5,9.1,41.0,2.0
4.421212076553413e-5,9.799999999999999,40.0,2.0
7.788888810213244e-5,10.499999999999998,40.0,2.0
4.897979748505255e-5,11.199999999999998,40.0,2.0
1.2151515028772576e-5,11.899999999999997,40.0,2.0
1.1414141298847057e-6,12.599999999999996,40.0,2.0
1.0101009998979697e-7,13.299999999999995,40.0,2.0
1.7939393758187943e-5,9.1,40.0,2.0
2.545454519742884e-6,8.4,40.0,2.0
1.3939393798591982e-6,7.700000000000001,40.0,2.0
3.701010063626161e-5,9.1,39.0,2.0
5.291919138465463e-5,9.799999999999999,39.0,2.0
1.7535353358228753e-5,8.4,39.0,2.0
6.171717109376595e-6,7.700000000000001,39.0,2.0
1.66161614483216e-5,12.599999999999996,41.0,2.0
2.727272699724518e-6,13.299999999999995,41.0,2.0
1.4838383688501175e-5,13.299999999999995,42.0,2.0
8.484848399142945e-7,13.999999999999995,42.0,2.0
1.4030302888582799e-5,9.799999999999999,43.0,2.0
3.4444444096520765e-6,9.1,43.0,2.0
2.7444444167227836e-5,16.799999999999994,48.0,2.0
2.828282799714315e-7,16.799999999999994,46.0,2.0
7.474747399244976e-7,16.099999999999994,45.0,2.0
9.555555459034794e-6,9.799999999999999,44.0,2.0
2.0202019997959394e-6,8.4,43.0,2.0
8.525252439138865e-6,9.1,42.0,2.0
3.320201986664626e-5,9.799999999999999,42.0,2.0
7.1717170992755845e-6,13.999999999999995,43.0,2.0
1.5353535198449139e-6,9.1,44.0,2.0
3.636363599632691e-7,8.4,44.0,2.0
3.0464646156922766e-5,10.499999999999998,45.0,2.0
2.030303009794919e-6,16.799999999999994,47.0,2.0
2.128282806785022e-5,17.499999999999993,49.0,2.0
0.0020619696761417206,16.099999999999994,50.0,2.0
0.002940717142012958,15.399999999999993,50.0,2.0
0.0007057070635787165,16.799999999999994,50.0,2.0
0.00013391919056647282,17.499999999999993,50.0,2.0
1.1717171598816448e-5,18.199999999999992,50.0,2.0
3.3333332996633e-7,18.89999999999999,50.0,2.0
0.00010482828176941129,18.199999999999992,51.0,2.0
2.3070706837669627e-5,16.099999999999994,60.0,2.0
9.888888789001123e-6,15.399999999999993,60.0,2.0
7.474747399244976e-7,29.39999999999998,70.0,2.0
4.454545409550046e-6,29.39999999999998,71.0,2.0
2.0191918987960414e-5,20.29999999999999,54.0,2.0
7.990909010192838e-5,13.299999999999995,52.0,2.0
8.6565655691256e-6,18.89999999999999,51.0,2.0
5.128282776481992e-5,12.599999999999996,50.0,2.0
6.722222154320989e-5,11.899999999999997,48.0,2.0
0.00017066666494276096,12.599999999999996,49.0,2.0
3.975757535598409e-5,11.899999999999997,49.0,2.0
7.878787799204164e-7,17.499999999999993,48.0,2.0
3.7171716796245284e-6,11.199999999999998,49.0,2.0
1.3131312998673605e-5,11.899999999999997,50.0,2.0
1.5454545298438936e-6,18.199999999999992,49.0,2.0
1.232323219875523e-5,25.199999999999985,63.0,2.0
1.2434343308744007e-5,18.199999999999992,65.0,2.0
4.466666621548822e-5,24.499999999999986,76.0,2.0
3.1585858266809514e-5,23.799999999999986,75.0,2.0
2.1555555337822673e-5,26.599999999999984,66.0,2.0
2.636363609733701e-5,24.499999999999986,62.0,2.0
1.5424242268442e-5,23.099999999999987,59.0,2.0
7.454545379247017e-6,21.69999999999999,56.0,2.0
6.787878719314356e-6,25.899999999999984,64.0,2.0
1.1565656448831754e-5,27.299999999999983,67.0,2.0
1.7282828108254263e-5,31.49999999999998,76.0,2.0
5.353535299459239e-7,32.19999999999998,76.0,2.0
3.058585827691052e-5,21.69999999999999,71.0,2.0
5.393939339455158e-6,20.29999999999999,70.0,2.0
6.262626199367412e-7,19.59999999999999,70.0,2.0
6.505050439342925e-6,20.99999999999999,71.0,2.0
8.383838299153148e-7,20.29999999999999,71.0,2.0
3.636363599632691e-7,19.59999999999999,71.0,2.0
1.0090908988980718e-5,23.099999999999987,75.0,2.0
6.888888819304153e-5,23.099999999999987,73.0,2.0
3.0202019896949294e-6,27.999999999999982,68.0,2.0
1.9797979598000205e-6,26.599999999999984,65.0,2.0
2.939393909703092e-6,31.49999999999998,75.0,2.0
0.0002971212091199878,14.699999999999994,54.0,2.0
2.5656565397408432e-6,24.499999999999986,61.0,2.0
4.272727229568412e-5,18.199999999999992,64.0,2.0
9.494949399040916e-7,30.79999999999998,73.0,2.0
7.878787799204164e-7,20.99999999999999,54.0,2.0
5.262626209468422e-6,19.59999999999999,52.0,2.0
1.5545454388429753e-5,22.399999999999988,73.0,2.0
1.9616161418018573e-5,23.099999999999987,74.0,2.0
4.8232322745128056e-5,25.199999999999985,77.0,2.0
6.624242357330885e-5,13.999999999999995,54.0,2.0
3.4949494596469753e-6,22.399999999999988,57.0,2.0
1.926262606805428e-5,11.199999999999998,48.0,2.0
2.3525252287623714e-5,11.199999999999998,47.0,2.0
4.808080759514336e-6,10.499999999999998,47.0,2.0
4.616161569533721e-6,9.799999999999999,46.0,2.0
8.595959509131723e-6,14.699999999999994,44.0,2.0
1.1515151398836854e-6,15.399999999999993,44.0,2.0
1.3939393798591982e-5,12.599999999999996,52.0,2.0
2.340404016763596e-5,14.699999999999994,57.0,2.0
2.9898989596979904e-6,20.29999999999999,53.0,2.0
2.5727272467401288e-5,16.799999999999994,62.0,2.0
0.00011775757456810531,33.59999999999999,82.0,2.0
1.7222222048260383e-5,34.29999999999999,82.0,2.0
5.9505049903989395e-5,34.29999999999999,83.0,2.0
2.7171716897255385e-6,35.699999999999996,84.0,2.0
0.00021311110895847366,34.99999999999999,86.0,2.0
0.0004556666620639731,34.29999999999999,86.0,2.0
0.0006429292864350577,33.59999999999999,86.0,2.0
0.0005218686815972861,32.899999999999984,86.0,2.0
0.00028407070420130603,32.19999999999998,86.0,2.0
0.0003906464607005408,34.99999999999999,87.0,2.0
0.00014891919041495766,35.699999999999996,87.0,2.0
2.9888888586980922e-5,36.4,87.0,2.0
3.101010069686767e-6,37.1,87.0,2.0
9.121212029078666e-6,36.4,86.0,2.0
5.787878729415366e-5,35.699999999999996,86.0,2.0
0.0005866868627607387,34.29999999999999,87.0,2.0
0.0005689595902125294,33.59999999999999,87.0,2.0
0.00035938383475369863,32.899999999999984,87.0,2.0
0.0001662727255932048,32.19999999999998,87.0,2.0
0.00042385858157718603,34.29999999999999,88.0,2.0
0.0002511515126146312,33.59999999999999,88.0,2.0
0.0001151212109583716,32.899999999999984,88.0,2.0
8.259595876165698e-5,31.49999999999998,87.0,2.0
3.533333297643098e-5,30.79999999999998,87.0,2.0
0.00014668686720518316,31.49999999999998,86.0,2.0
0.0002428383813854709,31.49999999999998,85.0,2.0
9.97979787899194e-6,27.999999999999982,83.0,2.0
8.345454461157026e-5,30.79999999999998,85.0,2.0
1.8131312948168556e-5,30.09999999999998,87.0,2.0
4.191919149576574e-6,29.39999999999998,87.0,2.0
8.622222135129069e-5,27.999999999999982,81.0,2.0
1.3131312998673606e-6,34.99999999999999,82.0,2.0
3.161616129680645e-6,32.899999999999984,78.0,2.0
8.29292920916233e-6,23.799999999999986,76.0,2.0
3.0050504746964597e-5,27.299999999999983,81.0,2.0
3.434343399653097e-6,26.599999999999984,81.0,2.0
9.292929199061321e-7,25.899999999999984,81.0,2.0
5.01010095949393e-6,32.19999999999998,77.0,2.0
5.353535299459239e-7,32.899999999999984,77.0,2.0
5.0505049994898483e-8,33.59999999999999,77.0,2.0
1.5757575598408328e-6,28.69999999999998,69.0,2.0
3.26868683566983e-5,12.599999999999996,51.0,2.0
3.626262589633711e-6,11.899999999999997,51.0,2.0
5.555555499438834e-7,27.999999999999982,67.0,2.0
4.6868686395265794e-6,19.59999999999999,69.0,2.0
2.6040403777369658e-5,17.499999999999993,63.0,2.0
2.464646439751046e-6,16.799999999999994,63.0,2.0
2.368686844760739e-5,18.89999999999999,66.0,2.0
7.868686789205184e-6,18.199999999999992,66.0,2.0
1.3979797838587901e-5,13.299999999999995,54.0,2.0
2.01010098979696e-6,30.09999999999998,72.0,2.0
1.4858585708499134e-5,19.59999999999999,68.0,2.0
3.3333332996633e-6,18.89999999999999,68.0,2.0
6.262626199367412e-7,18.199999999999992,68.0,2.0
6.616161549331701e-6,21.69999999999999,73.0,2.0
7.97979789919396e-7,20.99999999999999,73.0,2.0
8.7070706191205e-6,27.299999999999983,82.0,2.0
1.4757575608509337e-5,28.69999999999998,84.0,2.0
5.33333327946128e-6,34.99999999999999,83.0,2.0
0.0003745353497521682,34.99999999999999,88.0,2.0
4.8464645975104586e-5,30.79999999999998,86.0,2.0
1.402020187858382e-5,30.09999999999998,86.0,2.0
3.849494910611162e-5,30.09999999999998,85.0,2.0
2.5727272467401288e-5,26.599999999999984,80.0,2.0
6.272727209366392e-6,30.79999999999998,74.0,2.0
4.141414099581676e-7,31.49999999999998,74.0,2.0
5.202020149474544e-6,25.899999999999984,80.0,2.0
1.3737373598612387e-6,25.199999999999985,80.0,2.0
1.3131312998673607e-7,34.29999999999999,80.0,2.0
8.585858499132743e-7,33.59999999999999,79.0,2.0
1.868686849811244e-5,25.199999999999985,78.0,2.0
4.252525209570453e-6,24.499999999999986,78.0,2.0
7.272727199265381e-7,11.199999999999998,50.0,2.0
7.070706999285788e-7,10.499999999999998,50.0,2.0
1.6060605898377717e-6,25.199999999999985,62.0,2.0
7.070706999285787e-8,25.899999999999984,62.0,2.0
1.232323219875523e-6,27.299999999999983,66.0,2.0
1.3080807948678708e-5,21.69999999999999,72.0,2.0
1.033333322895623e-5,14.699999999999994,58.0,2.0
1.363636349862259e-6,13.999999999999995,58.0,2.0
1.4090908948576678e-5,13.999999999999995,55.0,2.0
1.929292909805122e-6,10.499999999999998,49.0,2.0
3.767676729619427e-6,10.499999999999998,48.0,2.0
2.929292899704112e-6,22.399999999999988,74.0,2.0
6.252525189368433e-6,20.99999999999999,72.0,2.0
8.080807999183757e-8,23.099999999999987,57.0,2.0
1.3131312998673607e-7,28.69999999999998,68.0,2.0
1.3919191778594023e-5,24.499999999999986,77.0,2.0
6.33333326936027e-6,23.799999999999986,77.0,2.0
2.6868686597285995e-6,23.099999999999987,77.0,2.0
3.565656529639833e-6,22.399999999999988,77.0,2.0
5.555555499438834e-7,21.69999999999999,77.0,2.0
6.8787878093051735e-6,17.499999999999993,64.0,2.0
1.4141413998571576e-6,34.29999999999999,81.0,2.0
7.070706999285788e-7,23.799999999999986,59.0,2.0
6.262626199367412e-6,13.999999999999995,57.0,2.0
3.232323199673503e-7,26.599999999999984,64.0,2.0
2.0202019997959393e-8,30.09999999999998,71.0,2.0
6.444444379349047e-6,27.299999999999983,83.0,2.0
1.2121211998775637e-5,18.89999999999999,67.0,2.0
4.4747474295480054e-6,26.599999999999984,82.0,2.0
0.0001818383820016325,35.699999999999996,88.0,2.0
4.8111110625140295e-5,32.19999999999998,88.0,2.0
2.4797979547495156e-5,31.49999999999998,88.0,2.0
5.893939334404653e-5,36.4,88.0,2.0
2.474747449750026e-6,13.299999999999995,55.0,2.0
4.0404039995918785e-8,24.499999999999986,60.0,2.0
7.808080729211306e-6,13.999999999999995,56.0,2.0
5.252525199469442e-6,16.099999999999994,61.0,2.0
1.2484848358738905e-5,15.399999999999993,59.0,2.0
1.6161615998367515e-6,14.699999999999994,59.0,2.0
2.242424219773493e-6,11.899999999999997,52.0,2.0
1.3737373598612387e-6,11.199999999999998,52.0,2.0
2.767676739720437e-6,12.599999999999996,53.0,2.0
8.181818099173555e-7,25.899999999999984,82.0,2.0
1.2121211998775638e-7,25.199999999999985,82.0,2.0
2.929292899704112e-7,20.29999999999999,52.0,2.0
2.0202019997959393e-8,25.199999999999985,61.0,2.0
4.6464645995306605e-7,36.4,85.0,2.0
1.2060605938781758e-5,30.79999999999998,88.0,2.0
0.00020422222015937152,35.699999999999996,89.0,2.0
8.334343350158148e-5,36.4,89.0,2.0
0.0002335858562264055,34.99999999999999,89.0,2.0
0.00015488888732435467,34.29999999999999,89.0,2.0
8.781818093112949e-5,33.59999999999999,89.0,2.0
6.3939393293541484e-6,27.999999999999982,84.0,2.0
2.5555555297418633e-6,27.299999999999983,84.0,2.0
2.0202019997959393e-8,26.599999999999984,84.0,2.0
9.69696959902051e-7,21.69999999999999,55.0,2.0
2.6767676497296196e-6,12.599999999999996,54.0,2.0
3.7878787496173863e-6,16.099999999999994,62.0,2.0
9.595959499030713e-7,15.399999999999993,62.0,2.0
2.727272699724518e-7,35.699999999999996,83.0,2.0
1.8181817998163454e-7,36.4,84.0,2.0
9.898989799000102e-7,37.1,86.0,2.0
1.2424242298745027e-6,17.499999999999993,65.0,2.0
4.848484799510255e-7,14.699999999999994,60.0,2.0
3.2828282496684013e-6,13.299999999999995,57.0,2.0
1.4444444298540966e-6,14.699999999999994,43.0,2.0
1.1515151398836855e-5,37.1,88.0,2.0
1.5353535198449139e-6,26.599999999999984,83.0,2.0
6.969696899295991e-6,29.39999999999998,86.0,2.0
6.868686799306194e-7,25.899999999999984,63.0,2.0
1.7777777598204266e-6,9.799999999999999,45.0,2.0
5.959595899398021e-6,8.4,41.0,2.0
2.303030279767371e-6,7.700000000000001,41.0,2.0
1.6161615998367514e-7,22.399999999999988,56.0,2.0
4.34343429956127e-7,19.59999999999999,51.0,2.0
3.363636329660239e-6,18.199999999999992,67.0,2.0
1.1111110998877666e-7,15.399999999999993,43.0,2.0
1.5151514998469544e-7,13.999999999999995,41.0,2.0
1.6060605898377717e-6,7.000000000000001,41.0,2.0
5.050504999489848e-7,6.300000000000001,41.0,2.0
3.7464646086215695e-5,10.499999999999998,39.0,2.0
1.5040403888480769e-5,11.199999999999998,39.0,2.0
2.1818181597796146e-6,11.899999999999997,39.0,2.0
8.090909009182737e-6,9.799999999999999,38.0,2.0
9.565656469033773e-6,9.1,38.0,2.0
7.505050429241915e-6,8.4,38.0,2.0
7.020201949290889e-6,10.499999999999998,38.0,2.0
7.878787799204164e-7,11.199999999999998,38.0,2.0
2.929292899704112e-7,12.599999999999996,39.0,2.0
8.585858499132743e-7,7.000000000000001,39.0,2.0
1.464646449852056e-6,9.1,37.0,2.0
4.747474699520458e-7,9.799999999999999,37.0,2.0
1.3131312998673607e-7,8.4,37.0,2.0
8.98989889909193e-7,10.499999999999998,37.0,2.0
1.1111110998877666e-7,11.899999999999997,38.0,2.0
3.2626262296704423e-6,23.099999999999987,76.0,2.0
1.0101009998979697e-7,18.89999999999999,49.0,2.0
5.0505049994898483e-8,14.699999999999994,42.0,2.0
6.060605999387819e-8,34.99999999999999,81.0,2.0
3.9292928896031024e-6,30.09999999999998,88.0,2.0
6.36363629935721e-7,17.499999999999993,67.0,2.0
7.575757499234773e-7,20.29999999999999,73.0,2.0
1.3434343298642998e-6,16.799999999999994,64.0,2.0
1.0101009998979696e-8,23.799999999999986,58.0,2.0
8.080807999183757e-8,19.59999999999999,49.0,2.0
1.9191918998061424e-7,33.59999999999999,78.0,2.0
2.6898989627282932e-5,37.1,89.0,2.0
3.0909090596877872e-6,37.800000000000004,89.0,2.0
3.66161612463014e-5,32.899999999999984,89.0,2.0
2.1212120997857363e-7,29.39999999999998,88.0,2.0
1.0101009998979697e-7,29.39999999999998,69.0,2.0
4.750505002520152e-5,37.1,90.0,2.0
0.00015414141258443016,36.4,90.0,2.0
0.00018350504865146416,35.699999999999996,90.0,2.0
0.00013919191778594023,34.99999999999999,90.0,2.0
7.697979720222427e-5,34.29999999999999,90.0,2.0
3.3454545116620756e-5,33.59999999999999,90.0,2.0
8.038383757188043e-5,37.1,91.0,2.0
3.3616161276604435e-5,37.800000000000004,91.0,2.0
5.969696909397001e-6,38.50000000000001,91.0,2.0
0.00010580807973931232,36.4,91.0,2.0
