gamma,l,rho,f0
1.0291724137931035,29.0,0.0,0.05
0.9706896551724138,29.0,0.1,0.05
1.0410344827586206,29.0,0.5,0.05
1.039103448275862,29.0,1.0,0.05
1.0663333333333334,30.0,0.0,0.05
1.0188,30.0,0.1,0.05
1.1037333333333335,30.0,0.5,0.05
1.0042,30.0,1.0,0.05
1.1952,5.0,0.0,0.01
1.2376,5.0,0.1,0.01
0.7188,5.0,0.5,0.01
1.6027999999999998,5.0,1.0,0.01
1.4889999999999999,6.0,0.0,0.01
1.602,6.0,0.1,0.01
1.6783333333333335,6.0,0.5,0.01
1.681,6.0,1.0,0.01
1.8622857142857143,7.0,0.0,0.01
1.4525714285714284,7.0,0.1,0.01
1.2100000000000002,7.0,0.5,0.01
1.534857142857143,7.0,1.0,0.01
0.18075,8.0,0.0,0.01
1.26925,8.0,0.1,0.01
1.7405,8.0,0.5,0.01
1.50425,8.0,1.0,0.01
0.2733333333333333,9.0,0.0,0.01
1.5446666666666666,9.0,0.1,0.01
1.6420000000000001,9.0,0.5,0.01
1.779777777777778,9.0,1.0,0.01
0.2548,10.0,0.0,0.01
0.2092,10.0,0.1,0.01
1.786,10.0,0.5,0.01
1.1624,10.0,1.0,0.01
0.3983636363636363,11.0,0.0,0.01
0.5038181818181818,11.0,0.1,0.01
1.4743636363636363,11.0,0.5,0.01
1.7687272727272727,11.0,1.0,0.01
0.4613333333333333,12.0,0.0,0.01
0.4121666666666666,12.0,0.1,0.01
0.6930000000000001,12.0,0.5,0.01
1.522,12.0,1.0,0.01
0.5784615384615385,13.0,0.0,0.01
0.5329230769230769,13.0,0.1,0.01
0.806923076923077,13.0,0.5,0.01
1.6455384615384614,13.0,1.0,0.01
0.596,14.0,0.0,0.01
0.6025714285714285,14.0,0.1,0.01
0.8614285714285714,14.0,0.5,0.01
1.2954285714285714,14.0,1.0,0.01
0.5788,15.0,0.0,0.01
0.6238666666666667,15.0,0.1,0.01
1.4141333333333332,15.0,0.5,0.01
1.7910666666666666,15.0,1.0,0.01
0.651125,16.0,0.0,0.01
0.777,16.0,0.1,0.01
0.76475,16.0,0.5,0.01
1.74325,16.0,1.0,0.01
0.9031764705882352,17.0,0.0,0.01
0.83,17.0,0.1,0.01
0.7263529411764706,17.0,0.5,0.01
0.8351764705882353,17.0,1.0,0.01
0.7445555555555555,18.0,0.0,0.01
0.6242222222222222,18.0,0.1,0.01
0.8224444444444444,18.0,0.5,0.01
1.65,18.0,1.0,0.01
0.8913684210526316,19.0,0.0,0.01
0.8612631578947368,19.0,0.1,0.01
0.848421052631579,19.0,0.5,0.01
1.3671578947368421,19.0,1.0,0.01
0.8875,20.0,0.0,0.01
0.7955,20.0,0.1,0.01
0.9126,20.0,0.5,0.01
1.5167,20.0,1.0,0.01
0.8138095238095238,21.0,0.0,0.01
0.6997142857142857,21.0,0.1,0.01
0.9190476190476191,21.0,0.5,0.01
1.4478095238095239,21.0,1.0,0.01
0.9097272727272727,22.0,0.0,0.01
0.9925454545454545,22.0,0.1,0.01
1.0094545454545454,22.0,0.5,0.01
1.7694545454545454,22.0,1.0,0.01
0.947391304347826,23.0,0.0,0.01
0.6979130434782609,23.0,0.1,0.01
0.9946086956521739,23.0,0.5,0.01
0.954695652173913,23.0,1.0,0.01
0.9117500000000001,24.0,0.0,0.01
0.9202499999999999,24.0,0.1,0.01
1.032,24.0,0.5,0.01
1.0756666666666665,24.0,1.0,0.01
0.9547199999999999,25.0,0.0,0.01
0.95392,25.0,0.1,0.01
0.78256,25.0,0.5,0.01
0.87008,25.0,1.0,0.01
0.9600000000000001,26.0,0.0,0.01
0.9648461538461538,26.0,0.1,0.01
0.9230769230769231,26.0,0.5,0.01
1.000076923076923,26.0,1.0,0.01
1.0352592592592593,27.0,0.0,0.01
1.0067407407407407,27.0,0.1,0.01
1.0335555555555556,27.0,0.5,0.01
1.0123703703703704,27.0,1.0,0.01
1.0717142857142856,28.0,0.0,0.01
1.0532142857142857,28.0,0.1,0.01
1.0604285714285715,28.0,0.5,0.01
0.9467857142857143,28.0,1.0,0.01
1.0393103448275862,29.0,0.0,0.01
1.0352413793103448,29.0,0.1,0.01
1.023655172413793,29.0,0.5,0.01
1.5971034482758621,29.0,1.0,0.01
1.0592,30.0,0.0,0.01
0.9797333333333333,30.0,0.1,0.01
1.0708666666666666,30.0,0.5,0.01
1.0671333333333335,30.0,1.0,0.01
1.3652,5.0,0.0,0.025
1.9027999999999998,5.0,0.1,0.025
1.8896000000000002,5.0,0.5,0.025
0.9672000000000001,5.0,1.0,0.025
0.03166666666666667,6.0,0.0,0.025
0.8513333333333333,6.0,0.1,0.025
1.6966666666666665,6.0,0.5,0.025
1.3833333333333335,6.0,1.0,0.025
0.006285714285714285,7.0,0.0,0.025
1.4542857142857142,7.0,0.1,0.025
1.6837142857142857,7.0,0.5,0.025
1.9442857142857142,7.0,1.0,0.025
0.00825,8.0,0.0,0.025
0.03775,8.0,0.1,0.025
1.84075,8.0,0.5,0.025
1.996,8.0,1.0,0.025
0.03866666666666666,9.0,0.0,0.025
0.10866666666666666,9.0,0.1,0.025
0.23822222222222222,9.0,0.5,0.025
1.4846666666666666,9.0,1.0,0.025
0.2084,10.0,0.0,0.025
0.2828,10.0,0.1,0.025
0.8380000000000001,10.0,0.5,0.025
1.5744,10.0,1.0,0.025
0.41672727272727267,11.0,0.0,0.025
0.304,11.0,0.1,0.025
0.8101818181818182,11.0,0.5,0.025
0.28145454545454546,11.0,1.0,0.025
0.3478333333333334,12.0,0.0,0.025
0.3635,12.0,0.1,0.025
1.5191666666666668,12.0,0.5,0.025
0.68,12.0,1.0,0.025
0.46,13.0,0.0,0.025
0.39784615384615385,13.0,0.1,0.025
0.6164615384615384,13.0,0.5,0.025
0.7783076923076924,13.0,1.0,0.025
0.4921428571428571,14.0,0.0,0.025
0.7254285714285714,14.0,0.1,0.025
0.36257142857142854,14.0,0.5,0.025
0.34914285714285714,14.0,1.0,0.025
0.6285333333333334,15.0,0.0,0.025
0.6782666666666667,15.0,0.1,0.025
0.6764,15.0,0.5,0.025
1.7402666666666666,15.0,1.0,0.025
0.54725,16.0,0.0,0.025
0.590375,16.0,0.1,0.025
0.752125,16.0,0.5,0.025
0.73,16.0,1.0,0.025
0.7641176470588236,17.0,0.0,0.025
0.7263529411764706,17.0,0.1,0.025
0.5790588235294117,17.0,0.5,0.025
0.6908235294117647,17.0,1.0,0.025
0.7978888888888889,18.0,0.0,0.025
0.7625555555555557,18.0,0.1,0.025
0.7293333333333334,18.0,0.5,0.025
0.6693333333333333,18.0,1.0,0.025
0.722421052631579,19.0,0.0,0.025
0.8085263157894736,19.0,0.1,0.025
0.8021052631578948,19.0,0.5,0.025
0.6998947368421052,19.0,1.0,0.025
0.7807000000000001,20.0,0.0,0.025
0.6267,20.0,0.1,0.025
0.8189,20.0,0.5,0.025
0.8147,20.0,1.0,0.025
0.8691428571428571,21.0,0.0,0.025
0.8579047619047618,21.0,0.1,0.025
0.8617142857142858,21.0,0.5,0.025
0.7593333333333333,21.0,1.0,0.025
0.8440000000000001,22.0,0.0,0.025
0.9199999999999999,22.0,0.1,0.025
0.7953636363636364,22.0,0.5,0.025
1.006,22.0,1.0,0.025
0.9610434782608696,23.0,0.0,0.025
0.8992173913043477,23.0,0.1,0.025
0.8822608695652174,23.0,0.5,0.025
1.0438260869565217,23.0,1.0,0.025
0.8424166666666667,24.0,0.0,0.025
0.898,24.0,0.1,0.025
0.9754999999999999,24.0,0.5,0.025
0.99975,24.0,1.0,0.025
0.88248,25.0,0.0,0.025
0.97536,25.0,0.1,0.025
0.98976,25.0,0.5,0.025
0.97968,25.0,1.0,0.025
0.8706153846153846,26.0,0.0,0.025
0.9602307692307692,26.0,0.1,0.025
0.9823076923076923,26.0,0.5,0.025
0.9532307692307692,26.0,1.0,0.025
1.0514074074074076,27.0,0.0,0.025
0.957925925925926,27.0,0.1,0.025
0.9618518518518518,27.0,0.5,0.025
0.9862962962962962,27.0,1.0,0.025
0.9965714285714286,28.0,0.0,0.025
0.9867857142857143,28.0,0.1,0.025
0.9675,28.0,0.5,0.025
1.0027142857142857,28.0,1.0,0.025
0.9797931034482759,29.0,0.0,0.025
0.9823448275862069,29.0,0.1,0.025
0.8253103448275863,29.0,0.5,0.025
1.037448275862069,29.0,1.0,0.025
0.9932666666666666,30.0,0.0,0.025
0.9373333333333334,30.0,0.1,0.025
1.0000666666666667,30.0,0.5,0.025
0.8742666666666667,30.0,1.0,0.025
1.9296,5.0,0.0,0.05
1.122,5.0,0.1,0.05
1.6044,5.0,0.5,0.05
1.5148,5.0,1.0,0.05
0.06266666666666666,6.0,0.0,0.05
0.04033333333333333,6.0,0.1,0.05
1.6653333333333336,6.0,0.5,0.05
0.016,6.0,1.0,0.05
0.006571428571428571,7.0,0.0,0.05
0.008285714285714287,7.0,0.1,0.05
1.2434285714285715,7.0,0.5,0.05
0.02742857142857143,7.0,1.0,0.05
0.00475,8.0,0.0,0.05
0.00575,8.0,0.1,0.05
0.2985,8.0,0.5,0.05
1.4995,8.0,1.0,0.05
0.015777777777777776,9.0,0.0,0.05
0.08377777777777778,9.0,0.1,0.05
0.22688888888888886,9.0,0.5,0.05
1.0182222222222221,9.0,1.0,0.05
0.0504,10.0,0.0,0.05
0.192,10.0,0.1,0.05
0.027800000000000002,10.0,0.5,0.05
0.2346,10.0,1.0,0.05
0.25763636363636366,11.0,0.0,0.05
0.2201818181818182,11.0,0.1,0.05
0.18199999999999997,11.0,0.5,0.05
0.5474545454545455,11.0,1.0,0.05
0.3501666666666667,12.0,0.0,0.05
0.35233333333333333,12.0,0.1,0.05
0.5018333333333334,12.0,0.5,0.05
0.5271666666666667,12.0,1.0,0.05
0.4407692307692308,13.0,0.0,0.05
0.19538461538461538,13.0,0.1,0.05
0.608,13.0,0.5,0.05
0.3821538461538462,13.0,1.0,0.05
0.5845714285714285,14.0,0.0,0.05
0.5505714285714286,14.0,0.1,0.05
0.5817142857142857,14.0,0.5,0.05
0.5747142857142856,14.0,1.0,0.05
0.5361333333333334,15.0,0.0,0.05
0.49973333333333336,15.0,0.1,0.05
0.5876,15.0,0.5,0.05
0.6882666666666667,15.0,1.0,0.05
0.533,16.0,0.0,0.05
0.634,16.0,0.1,0.05
0.58025,16.0,0.5,0.05
0.6835,16.0,1.0,0.05
0.596235294117647,17.0,0.0,0.05
0.728,17.0,0.1,0.05
0.7087058823529412,17.0,0.5,0.05
0.6389411764705882,17.0,1.0,0.05
0.6775555555555556,18.0,0.0,0.05
0.7461111111111111,18.0,0.1,0.05
0.68,18.0,0.5,0.05
0.7288888888888888,18.0,1.0,0.05
0.7383157894736843,19.0,0.0,0.05
0.6841052631578947,19.0,0.1,0.05
0.8357894736842105,19.0,0.5,0.05
0.7859999999999999,19.0,1.0,0.05
0.8243,20.0,0.0,0.05
0.7074,20.0,0.1,0.05
0.8114000000000001,20.0,0.5,0.05
0.8295999999999999,20.0,1.0,0.05
0.7655238095238095,21.0,0.0,0.05
0.8557142857142856,21.0,0.1,0.05
0.7593333333333333,21.0,0.5,0.05
0.8528571428571429,21.0,1.0,0.05
0.8204545454545454,22.0,0.0,0.05
0.9028181818181817,22.0,0.1,0.05
0.7903636363636365,22.0,0.5,0.05
1.0053636363636362,22.0,1.0,0.05
0.814608695652174,23.0,0.0,0.05
0.8140869565217391,23.0,0.1,0.05
0.8386086956521739,23.0,0.5,0.05
0.8088695652173913,23.0,1.0,0.05
0.8153333333333334,24.0,0.0,0.05
0.8190833333333334,24.0,0.1,0.05
0.9296666666666668,24.0,0.5,0.05
0.9724166666666667,24.0,1.0,0.05
0.92984,25.0,0.0,0.05
0.8870399999999999,25.0,0.1,0.05
0.89432,25.0,0.5,0.05
0.9612,25.0,1.0,0.05
0.9307692307692308,26.0,0.0,0.05
0.9062307692307693,26.0,0.1,0.05
0.9857692307692307,26.0,0.5,0.05
0.8348461538461538,26.0,1.0,0.05
0.9686666666666667,27.0,0.0,0.05
0.8617037037037036,27.0,0.1,0.05
0.9238518518518518,27.0,0.5,0.05
0.9705925925925926,27.0,1.0,0.05
0.8959285714285714,28.0,0.0,0.05
0.9477857142857143,28.0,0.1,0.05
1.0345714285714285,28.0,0.5,0.05
0.8772857142857143,28.0,1.0,0.05
1.0260689655172415,29.0,0.0,0.05
0.9677931034482758,29.0,0.1,0.05
1.040758620689655,29.0,0.5,0.05
0.9726896551724138,29.0,1.0,0.05
0.9941333333333334,30.0,0.0,0.05
0.9982666666666666,30.0,0.1,0.05
1.0482,30.0,0.5,0.05
0.8998666666666666,30.0,1.0,0.05
1.5708,5.0,0.0,0.01
1.25,5.0,0.1,0.01
1.1288,5.0,0.5,0.01
1.2052,5.0,1.0,0.01
1.6176666666666666,6.0,0.0,0.01
1.397,6.0,0.1,0.01
1.62,6.0,0.5,0.01
1.1106666666666667,6.0,1.0,0.01
0.054285714285714284,7.0,0.0,0.01
1.3934285714285715,7.0,0.1,0.01
1.1088571428571428,7.0,0.5,0.01
1.672857142857143,7.0,1.0,0.01
0.09725,8.0,0.0,0.01
1.315,8.0,0.1,0.01
1.11075,8.0,0.5,0.01
1.23875,8.0,1.0,0.01
0.30977777777777776,9.0,0.0,0.01
0.3922222222222222,9.0,0.1,0.01
1.8935555555555557,9.0,0.5,0.01
1.4977777777777779,9.0,1.0,0.01
0.4046,10.0,0.0,0.01
0.2232,10.0,0.1,0.01
1.4651999999999998,10.0,0.5,0.01
1.3068,10.0,1.0,0.01
0.40072727272727277,11.0,0.0,0.01
0.3290909090909091,11.0,0.1,0.01
0.4272727272727273,11.0,0.5,0.01
1.5176363636363635,11.0,1.0,0.01
0.37716666666666665,12.0,0.0,0.01
0.5388333333333334,12.0,0.1,0.01
0.6971666666666666,12.0,0.5,0.01
1.6788333333333334,12.0,1.0,0.01
0.42138461538461536,13.0,0.0,0.01
0.32123076923076926,13.0,0.1,0.01
1.4013846153846155,13.0,0.5,0.01
1.018923076923077,13.0,1.0,0.01
0.6062857142857142,14.0,0.0,0.01
0.4907142857142857,14.0,0.1,0.01
1.4501428571428572,14.0,0.5,0.01
1.721857142857143,14.0,1.0,0.01
0.5597333333333334,15.0,0.0,0.01
0.5592,15.0,0.1,0.01
0.7388,15.0,0.5,0.01
1.0952,15.0,1.0,0.01
0.74775,16.0,0.0,0.01
0.6655,16.0,0.1,0.01
0.879625,16.0,0.5,0.01
1.45775,16.0,1.0,0.01
0.7627058823529411,17.0,0.0,0.01
0.7388235294117648,17.0,0.1,0.01
1.011294117647059,17.0,0.5,0.01
1.8771764705882352,17.0,1.0,0.01
0.7928888888888889,18.0,0.0,0.01
0.7675555555555555,18.0,0.1,0.01
0.6567777777777777,18.0,0.5,0.01
1.412111111111111,18.0,1.0,0.01
0.8201052631578948,19.0,0.0,0.01
0.7269473684210526,19.0,0.1,0.01
0.9293684210526316,19.0,0.5,0.01
1.5467368421052632,19.0,1.0,0.01
0.8442999999999999,20.0,0.0,0.01
0.9093,20.0,0.1,0.01
0.9101000000000001,20.0,0.5,0.01
1.2991,20.0,1.0,0.01
0.8677142857142858,21.0,0.0,0.01
0.9641904761904763,21.0,0.1,0.01
0.7058095238095238,21.0,0.5,0.01
1.0278095238095237,21.0,1.0,0.01
0.8486363636363637,22.0,0.0,0.01
0.8179090909090909,22.0,0.1,0.01
1.0898181818181818,22.0,0.5,0.01
1.0243636363636364,22.0,1.0,0.01
0.9603478260869566,23.0,0.0,0.01
0.978,23.0,0.1,0.01
0.9477391304347825,23.0,0.5,0.01
1.127391304347826,23.0,1.0,0.01
1.003,24.0,0.0,0.01
1.00525,24.0,0.1,0.01
1.0161666666666667,24.0,0.5,0.01
1.016,24.0,1.0,0.01
